,Old,New
"cillabel, cillabel",0.0,0.0
"cillabel, e_m",0.008564857516495442,0.008013631252274642
"cillabel, u_phonePrice",0.07121993191659784,0.12312997153907904
"cillabel, e_ch",0.026471239768716678,0.03584074625633468
"cillabel, e_pl",0.0009043142152020839,0.0015670141597501203
"cillabel, e_po",0.012436185219751338,0.004539287991975279
"cillabel, e_rn",0.004971715351305349,0.012906718096949352
"cillabel, e_section",0.24216114740557182,0.09995457463561877
"cillabel, i_cat",0.0015368160167058913,0.0024710982802342903
"cillabel, i_dislikeTimes",0.07082676278441088,0.06483093197617786
"cillabel, i_dtype",0.06188938950214013,0.11349032846927629
"cillabel, i_regionEntity",0.00371122336232146,0.004712825993649358
"cillabel, i_upTimes",0.03234478486145528,0.039505630312625925
"cillabel, label_1",0.07081756401591946,0.12411568608164716
"cillabel, pro",0.008711023945509724,0.057334968050330254
"cillabel, u_browserLifeCycle",0.10744131561162423,0.14573239542383082
"cillabel, u_browserMode",0.0677082461729905,0.017579155189453164
"cillabel, u_feedLifeCycle_1",0.1482356601122089,0.09335973791234305
"cillabel, u_refreshTimes_1",0.02958650596981302,0.031018807898830998
"cillabel, adv_id",0.0,0.0
"cillabel, adv_prim_id",0.0,0.0
"cillabel, age",0.07113867612825711,0.09087459162121486
"cillabel, app_score",0.0,0.0
"cillabel, app_second_class",0.0,0.0
"cillabel, city",0.008774636429626288,0.0091351863166488
"cillabel, city_rank",0.11914470226026883,0.23135127503022185
"cillabel, creat_type_cd",0.0,0.0
"cillabel, device_name",0.009845415634151837,0.01018886313283922
"cillabel, emui_dev",0.040098670871817996,0.025188631895668438
"cillabel, gender",0.13734324547570775,0.13734324547570775
"cillabel, hispace_app_tags",0.0,0.0
"cillabel, inter_type_cd",0.0,0.0
"cillabel, label_2",0.0009011038522189723,0.0009011038522189723
"cillabel, residence",0.02818871085830142,0.016742007953707068
"cillabel, series_dev",0.04700404088758729,0.025046714355367015
"cillabel, series_group",0.09738223967216984,0.08103415114098272
"cillabel, site_id",0.0,0.0
"cillabel, slot_id",0.00613876999324171,0.00613876999324171
"cillabel, spread_app_id",0.0,0.0
"cillabel, task_id",0.0,0.0
"cillabel, u_feedLifeCycle_2",0.061339426511762635,0.061339426511762635
"cillabel, u_refreshTimes_2",0.07884733798903658,0.10425015362128465
"cillabel, device_size",0.0025256264266191844,0.004612828678746486
"cillabel, net_type",0.0646226627618833,0.0914065152346836
"e_m, cillabel",0.8079522414958323,0.8000675827889164
"e_m, e_m",0.007622190957507851,0.007408033173971481
"e_m, u_phonePrice",0.13612836438923392,0.13465870691597204
"e_m, e_ch",0.05900743198364424,0.05597094886614254
"e_m, e_pl",0.002543035698641544,0.0028299373365025275
"e_m, e_po",0.03340522146006408,0.03523336176101438
"e_m, e_rn",0.014532791331512643,0.015063555877928464
"e_m, e_section",0.44001189403447794,0.42451431575108073
"e_m, i_cat",0.005028614737188018,0.005459280125517527
"e_m, i_dislikeTimes",0.09543004019209245,0.09828623992962808
"e_m, i_dtype",0.17634010591546073,0.18118253789463523
"e_m, i_regionEntity",0.003169405089956554,0.003487615649056202
"e_m, i_upTimes",0.0903895218070708,0.09771559446035678
"e_m, label_1",0.42122150974229144,0.4349201879445177
"e_m, pro",0.05145652163395959,0.04555858930436535
"e_m, u_browserLifeCycle",0.18733368912632256,0.18243941685707846
"e_m, u_browserMode",0.12848157360113077,0.1306017090323401
"e_m, u_feedLifeCycle_1",0.1453568951046665,0.14078678779464032
"e_m, u_refreshTimes_1",0.10632308059515763,0.09826845921968697
"e_m, adv_id",0.8079522414958323,0.8000675827889164
"e_m, adv_prim_id",0.8079522414958323,0.8000675827889164
"e_m, age",0.11534129308402792,0.11435571074566343
"e_m, app_score",0.8079522414958323,0.8000675827889164
"e_m, app_second_class",0.8079522414958323,0.8000675827889164
"e_m, city",0.007762902412598284,0.008023742127584532
"e_m, city_rank",0.21230248125382167,0.21009799504392881
"e_m, creat_type_cd",0.8079522414958323,0.8000675827889164
"e_m, device_name",0.008088855276284886,0.008081490735241543
"e_m, emui_dev",0.041035625784443114,0.045105253936071704
"e_m, gender",0.2795674701509349,0.27693925058196295
"e_m, hispace_app_tags",0.8079522414958323,0.8000675827889164
"e_m, inter_type_cd",0.8079522414958323,0.8000675827889164
"e_m, label_2",0.40397612074791617,0.4000337913944582
"e_m, residence",0.027808507385833358,0.02517297975734561
"e_m, series_dev",0.05127341260901747,0.05072229105654427
"e_m, series_group",0.11706304508737492,0.11593666527210121
"e_m, site_id",0.8079522414958323,0.8000675827889164
"e_m, slot_id",0.40414507772020725,0.40020274836674924
"e_m, spread_app_id",0.8079522414958323,0.8000675827889164
"e_m, task_id",0.8079522414958323,0.8000675827889164
"e_m, u_feedLifeCycle_2",0.11781932867763013,0.11669294886235641
"e_m, u_refreshTimes_2",0.08441090335661183,0.08362243748592024
"e_m, device_size",0.0068546191921706485,0.006906419813676502
"e_m, net_type",0.22585851404000895,0.22697237151224536
"u_phonePrice, cillabel",0.2220094615904483,0.39918900653300293
"u_phonePrice, e_m",0.010112146336152861,0.008248690856284624
"u_phonePrice, u_phonePrice",0.03700157693174137,0.06653150108883381
"u_phonePrice, e_ch",0.035649980345182186,0.048955131164509336
"u_phonePrice, e_pl",0.0017063563671642038,0.0024160864720192757
"u_phonePrice, e_po",0.023950580340414297,0.0234260617065782
"u_phonePrice, e_rn",0.008275501128964902,0.01328466749363617
"u_phonePrice, e_section",0.2428866330125253,0.2560455934116522
"u_phonePrice, i_cat",0.004369526412598812,0.0045692304875354865
"u_phonePrice, i_dislikeTimes",0.0821174969130713,0.07968862011243276
"u_phonePrice, i_dtype",0.11108436598066129,0.12810716957704626
"u_phonePrice, i_regionEntity",0.0038065769025458357,0.004294163257443322
"u_phonePrice, i_upTimes",0.05964212669518747,0.06872787759726161
"u_phonePrice, label_1",0.17290067991800304,0.2860156761789523
"u_phonePrice, pro",0.02227559983073869,0.0528292267673689
"u_phonePrice, u_browserLifeCycle",0.17975817739685343,0.18908870903885447
"u_phonePrice, u_browserMode",0.08657306208110888,0.08332052756367728
"u_phonePrice, u_feedLifeCycle_1",0.16416120574265997,0.14146055412659025
"u_phonePrice, u_refreshTimes_1",0.08517048288576035,0.0700986839851106
"u_phonePrice, adv_id",0.2220094615904483,0.39918900653300293
"u_phonePrice, adv_prim_id",0.2220094615904483,0.39918900653300293
"u_phonePrice, age",0.11651844356961973,0.10014455207629347
"u_phonePrice, app_score",0.2220094615904483,0.39918900653300293
"u_phonePrice, app_second_class",0.2220094615904483,0.39918900653300293
"u_phonePrice, city",0.009747700822829539,0.008171600956201362
"u_phonePrice, city_rank",0.2005393960286327,0.26956218483026323
"u_phonePrice, creat_type_cd",0.2220094615904483,0.39918900653300293
"u_phonePrice, device_name",0.011234072423069025,0.008998571843219574
"u_phonePrice, emui_dev",0.04794594125781589,0.04731484025807072
"u_phonePrice, gender",0.1957272659007284,0.25324772846737253
"u_phonePrice, hispace_app_tags",0.2220094615904483,0.39918900653300293
"u_phonePrice, inter_type_cd",0.2220094615904483,0.39918900653300293
"u_phonePrice, label_2",0.11190583464744311,0.19959450326650147
"u_phonePrice, residence",0.0338908630181618,0.02358519002001601
"u_phonePrice, series_dev",0.055054815185741124,0.039932146693363965
"u_phonePrice, series_group",0.1250274848345401,0.0946025951444468
"u_phonePrice, site_id",0.2220094615904483,0.39918900653300293
"u_phonePrice, slot_id",0.11686190583464744,0.20443793647217842
"u_phonePrice, spread_app_id",0.2220094615904483,0.39918900653300293
"u_phonePrice, task_id",0.2220094615904483,0.39918900653300293
"u_phonePrice, u_feedLifeCycle_2",0.04153123290316352,0.06607022173591222
"u_phonePrice, u_refreshTimes_2",0.07242940947932572,0.08720603756084719
"u_phonePrice, device_size",0.004522812913608822,0.005881745427456245
"u_phonePrice, net_type",0.08766201786453365,0.17015009468478964
"e_ch, cillabel",0.0,0.0
"e_ch, e_m",0.01254496862683948,0.015493956168052032
"e_ch, u_phonePrice",0.12194365215520447,0.21712008822690704
"e_ch, e_ch",0.0,0.0
"e_ch, e_pl",0.0038208633182634424,0.005101432097881334
"e_ch, e_po",0.03944622636347034,0.05188945706847133
"e_ch, e_rn",0.011270350689878502,0.013419647413589544
"e_ch, e_section",0.04932436006430815,0.2985675187185791
"e_ch, i_cat",0.006892559839653989,0.008694578064737736
"e_ch, i_dislikeTimes",0.07425504990111013,0.09301554373371354
"e_ch, i_dtype",0.12767294796387627,0.2074805163743977
"e_ch, i_regionEntity",0.0034954645053361312,0.002090026101820873
"e_ch, i_upTimes",0.06566952946041042,0.13075634406475437
"e_ch, label_1",0.21250661867739745,0.12568149264330783
"e_ch, pro",0.011886046732318262,0.014373694797708742
"e_ch, u_browserLifeCycle",0.1246966637169821,0.07868376152388105
"e_ch, u_browserMode",0.07797775155769651,0.1768839866178959
"e_ch, u_feedLifeCycle_1",0.1251629324461368,0.05569355519320295
"e_ch, u_refreshTimes_1",0.04836592303284692,0.13325113317054624
"e_ch, adv_id",0.0,0.0
"e_ch, adv_prim_id",0.0,0.0
"e_ch, age",0.11885180672667243,0.17106887106513735
"e_ch, app_score",0.0,0.0
"e_ch, app_second_class",0.0,0.0
"e_ch, city",0.012265109211171871,0.013830942171539079
"e_ch, city_rank",0.1851750186046105,0.2439903271734288
"e_ch, creat_type_cd",0.0,0.0
"e_ch, device_name",0.013295317437977999,0.016902183445457783
"e_ch, emui_dev",0.05696801298634718,0.07904222979444905
"e_ch, gender",0.13734324547570773,0.13734324547570773
"e_ch, hispace_app_tags",0.0,0.0
"e_ch, inter_type_cd",0.0,0.0
"e_ch, label_2",0.0009011038522189642,0.0009011038522189642
"e_ch, residence",0.03618378483231927,0.04520055241263545
"e_ch, series_dev",0.06866422902197246,0.09015987322221254
"e_ch, series_group",0.14302767117254736,0.19541991303827033
"e_ch, site_id",0.0,0.0
"e_ch, slot_id",0.006138769993241739,0.006138769993241739
"e_ch, spread_app_id",0.0,0.0
"e_ch, task_id",0.0,0.0
"e_ch, u_feedLifeCycle_2",0.056866089531104176,0.056866089531104176
"e_ch, u_refreshTimes_2",0.09802273192659235,0.14167710462863234
"e_ch, device_size",0.002680307015315538,0.009350493407484237
"e_ch, net_type",0.06624296330671078,0.12607691776181146
"e_pl, cillabel",0.44441315611624244,0.7560261320117143
"e_pl, e_m",0.005194956973803761,0.007142082384254069
"e_pl, u_phonePrice",0.08972214176652112,0.12835097995043926
"e_pl, e_ch",0.03540025264501646,0.04712243086015665
"e_pl, e_pl",0.0010683008560486557,0.0021600746628906383
"e_pl, e_po",0.045336794622284474,0.04012728091912592
"e_pl, e_rn",0.01506520657873925,0.015128147365137654
"e_pl, e_section",0.33852862613844814,0.4243635954043703
"e_pl, i_cat",0.006692979050090139,0.005973296669863876
"e_pl, i_dislikeTimes",0.09284802454435254,0.09859202523090785
"e_pl, i_dtype",0.1717028717321576,0.1907411579184501
"e_pl, i_regionEntity",0.002200994323001939,0.0029907068052051605
"e_pl, i_upTimes",0.1087829395520791,0.10406623113313809
"e_pl, label_1",0.281510475332282,0.4051025005631899
"e_pl, pro",0.03246198231489037,0.03662270372114929
"e_pl, u_browserLifeCycle",0.09862770804009346,0.151498085154314
"e_pl, u_browserMode",0.11742657983742222,0.13302545618382522
"e_pl, u_feedLifeCycle_1",0.07334246939073943,0.10867956103369489
"e_pl, u_refreshTimes_1",0.05591132878377515,0.07787790042802431
"e_pl, adv_id",0.44441315611624244,0.7560261320117143
"e_pl, adv_prim_id",0.44441315611624244,0.7560261320117143
"e_pl, age",0.06473785062453385,0.09603795899977473
"e_pl, app_score",0.44441315611624244,0.7560261320117143
"e_pl, app_second_class",0.44441315611624244,0.7560261320117143
"e_pl, city",0.004225621169767542,0.006613318706720047
"e_pl, city_rank",0.1173546970038297,0.1901329128182023
"e_pl, creat_type_cd",0.44441315611624244,0.7560261320117143
"e_pl, device_name",0.005487920917409546,0.007791362601004385
"e_pl, emui_dev",0.02734386230274946,0.04282746364296265
"e_pl, gender",0.15433280768941954,0.25208380265825636
"e_pl, hispace_app_tags",0.44441315611624244,0.7560261320117143
"e_pl, inter_type_cd",0.44441315611624244,0.7560261320117143
"e_pl, label_2",0.22271344897499437,0.37851993692273034
"e_pl, residence",0.014765458751350104,0.021703729926302585
"e_pl, series_dev",0.033771268182282696,0.048026019373732826
"e_pl, series_group",0.07673846622155106,0.10977375856853219
"e_pl, site_id",0.44441315611624244,0.7560261320117143
"e_pl, slot_id",0.2229950439288128,0.37851993692273034
"e_pl, spread_app_id",0.44441315611624244,0.7560261320117143
"e_pl, task_id",0.44441315611624244,0.7560261320117143
"e_pl, u_feedLifeCycle_2",0.07087342709104369,0.10819682682714901
"e_pl, u_refreshTimes_2",0.052731310140636554,0.07708943455733272
"e_pl, device_size",0.007495369145617106,0.007267639837968159
"e_pl, net_type",0.18252334323016878,0.22737458297128266
"e_po, cillabel",0.0013516557783284523,0.0015206127506195088
"e_po, e_m",0.012580486992324781,0.012462938592913253
"e_po, u_phonePrice",0.14500734440368457,0.1570229044255464
"e_po, e_ch",0.027963936826218637,0.03349788013546643
"e_po, e_pl",0.0034423900706465407,0.004392907025391823
"e_po, e_po",4.827342065458757e-05,5.430759823641101e-05
"e_po, e_rn",0.007808194864215849,0.014295227243301886
"e_po, e_section",0.18854904496669944,0.1661467253944861
"e_po, i_cat",0.006328691506441619,0.007087769831107617
"e_po, i_dislikeTimes",0.07249955233362992,0.08662193784210911
"e_po, i_dtype",0.10927879787031256,0.08785178373097184
"e_po, i_regionEntity",0.002543148377377259,0.0040415828969521395
"e_po, i_upTimes",0.07804151073475118,0.07543494579970332
"e_po, label_1",0.08766504491174885,0.14991073554635964
"e_po, pro",0.017332712721984878,0.03721753753951427
"e_po, u_browserLifeCycle",0.09082258636305271,0.12355511798518358
"e_po, u_browserMode",0.10150048345075563,0.08984155604282801
"e_po, u_feedLifeCycle_1",0.08597234148708752,0.07774811856948521
"e_po, u_refreshTimes_1",0.07662171834561943,0.07299449974900167
"e_po, adv_id",0.0013516557783284523,0.0015206127506195088
"e_po, adv_prim_id",0.0013516557783284523,0.0015206127506195088
"e_po, age",0.12282710545566033,0.12458705965288247
"e_po, app_score",0.0013516557783284523,0.0015206127506195088
"e_po, app_second_class",0.0013516557783284523,0.0015206127506195088
"e_po, city",0.011203293399342333,0.011971104197407536
"e_po, city_rank",0.1919573368974153,0.2380496693240642
"e_po, creat_type_cd",0.0013516557783284523,0.0015206127506195088
"e_po, device_name",0.01370913793330004,0.013978606109798916
"e_po, emui_dev",0.05540526938675315,0.049508854046756735
"e_po, gender",0.13779379740181724,0.13785011639258093
"e_po, hispace_app_tags",0.0013516557783284523,0.0015206127506195088
"e_po, inter_type_cd",0.0013516557783284523,0.0015206127506195088
"e_po, label_2",0.0015769317413831892,0.0016614102275287175
"e_po, residence",0.039502020219417504,0.03383112230364449
"e_po, series_dev",0.06282437858901388,0.052555229570823515
