,Old,New
"cillabel, cillabel",0.0,0.0
"cillabel, e_m",0.004489526402113175,0.008890231218230644
"cillabel, u_browserLifeCycle",0.05556645395554223,0.05556645395554223
"cillabel, u_phonePrice",0.11648454029907773,0.20591747864700838
"cillabel, e_ch",0.004006686061544758,0.05317438135076702
"cillabel, e_pl",0.0012767924919576783,0.002020460941000692
"cillabel, e_po",0.01284688859228145,0.010680713706459788
"cillabel, e_rn",0.015063028927284238,0.021526328343726905
"cillabel, e_section",0.18018838846000476,0.11427219405849354
"cillabel, i_cat",0.0020084228101746597,0.0024011923591435286
"cillabel, i_dislikeTimes",0.08207985321778463,0.07667862236701607
"cillabel, i_dtype",0.04913087439786342,0.06238246292611347
"cillabel, i_regionEntity",0.002756584985264575,0.004135888881098403
"cillabel, i_upTimes",0.024372009831638952,0.048591864793365774
"cillabel, label_1",0.16647108526267065,0.3435825398393494
"cillabel, pro",0.01781347609240077,0.07085938686562801
"cillabel, u_browserMode",0.09739098287754518,0.07891445919669068
"cillabel, u_feedLifeCycle_1",0.15636191321198073,0.14841469242086502
"cillabel, u_refreshTimes_1",0.03809308772186257,0.019595860218736858
"cillabel, adv_id",0.0,0.0
"cillabel, adv_prim_id",0.0,0.0
"cillabel, age",0.07210449569073601,0.07566770562179757
"cillabel, app_score",0.0,0.0
"cillabel, app_second_class",0.0,0.0
"cillabel, city",0.009411934231500534,0.008781382223334513
"cillabel, city_rank",0.12601437178417066,0.073417575359285
"cillabel, creat_type_cd",0.0,0.0
"cillabel, device_name",0.0046810183264260905,0.007563263225711285
"cillabel, emui_dev",0.052559080226327715,0.027058482883230994
"cillabel, gender",0.09701447093824112,0.06743407137329749
"cillabel, hispace_app_tags",0.0,0.0
"cillabel, inter_type_cd",0.0,0.0
"cillabel, residence",0.05416384590431715,0.021590282279102348
"cillabel, series_dev",0.0708426130003808,0.2547569643228278
"cillabel, series_group",0.22957226558075863,0.2662005785923792
"cillabel, site_id",0.0,0.0
"cillabel, spread_app_id",0.0,0.0
"cillabel, task_id",0.0,0.0
"cillabel, device_size",0.0028542086568758168,0.007181072729317215
"cillabel, label_2",0.036291671955596044,0.044079270857386936
"cillabel, net_type",0.05343384863532798,0.07623954952286559
"cillabel, slot_id",0.00838128273170604,0.014575933565969536
"cillabel, u_feedLifeCycle_2",0.14082174363287692,0.1586686550247023
"cillabel, u_refreshTimes_2",0.06810470669841305,0.020658059758573696
"e_m, cillabel",0.346669128422899,0.346669128422899
"e_m, e_m",0.007074880171895905,0.006933382568457986
"e_m, u_browserLifeCycle",0.06139004604253452,0.06139004604253452
"e_m, u_phonePrice",0.07125861133869534,0.07125861133869534
"e_m, e_ch",0.030020505310434795,0.042980120768925184
"e_m, e_pl",0.002337018539317196,0.002601033771895597
"e_m, e_po",0.02568471966226383,0.03845922194216082
"e_m, e_rn",0.015940192249274412,0.0159787098256191
"e_m, e_section",0.2782882803968323,0.30501769662041534
"e_m, i_cat",0.004840065809013891,0.005892842526818464
"e_m, i_dislikeTimes",0.08564432797726512,0.09170724992705398
"e_m, i_dtype",0.12574650484815614,0.13548318285298866
"e_m, i_regionEntity",0.0033184349755483187,0.003339344319222028
"e_m, i_upTimes",0.07248162337437541,0.09301548103980625
"e_m, label_1",0.31789493091521726,0.3253341916510197
"e_m, pro",0.04886443334556054,0.054715653417692425
"e_m, u_browserMode",0.11004786437401631,0.12457519593766264
"e_m, u_feedLifeCycle_1",0.17356830866506723,0.14306639213688682
"e_m, u_refreshTimes_1",0.08774600340519634,0.09520119087457735
"e_m, adv_id",0.346669128422899,0.346669128422899
"e_m, adv_prim_id",0.346669128422899,0.346669128422899
"e_m, age",0.11080210941737154,0.11080210941737154
"e_m, app_score",0.346669128422899,0.346669128422899
"e_m, app_second_class",0.346669128422899,0.346669128422899
"e_m, city",0.009974283637973359,0.00962634351106731
"e_m, city_rank",0.17449428218650112,0.17449428218650112
"e_m, creat_type_cd",0.346669128422899,0.346669128422899
"e_m, device_name",0.0075362854004977975,0.00787884382779315
"e_m, emui_dev",0.056026494651449925,0.06225166072383327
"e_m, gender",0.20577974205410476,0.20577974205410476
"e_m, hispace_app_tags",0.346669128422899,0.346669128422899
"e_m, inter_type_cd",0.346669128422899,0.346669128422899
"e_m, residence",0.034390542240275095,0.034390542240275095
"e_m, series_dev",0.08626532347092242,0.12939798520638363
"e_m, series_group",0.17253064694184486,0.17253064694184486
"e_m, site_id",0.346669128422899,0.346669128422899
"e_m, spread_app_id",0.346669128422899,0.346669128422899
"e_m, task_id",0.346669128422899,0.346669128422899
"e_m, device_size",0.00655188828854191,0.00553811377742566
