,Old,New
"cillabel, cillabel",0.0,0.0
"cillabel, e_m",0.005492675447913,0.005537238477536308
"cillabel, u_browserLifeCycle",0.05559339775486721,0.030618881954663342
"cillabel, u_phonePrice",0.07488261281643062,0.1492494834460355
"cillabel, e_po",0.009023679463287996,0.01177459015401712
"cillabel, e_rn",0.006983305258380703,0.020091450432126623
"cillabel, e_section",0.24214719949854902,0.12830283226177708
"cillabel, i_cat",0.0015179200934055685,0.002580659086225718
"cillabel, i_dtype",0.01843789998293737,0.11608209913098047
"cillabel, i_regionEntity",0.0033994308050392407,0.004144964098130656
"cillabel, e_pl",0.001116989384852018,0.0019933670907352798
"cillabel, u_browserMode",0.04902007973685695,0.030406563149568758
"cillabel, u_feedLifeCycle_1",0.14902242349219808,0.164483499524198
"cillabel, u_refreshTimes_1",0.020956797155422358,0.0409973513755713
"cillabel, label_1",0.11272015924476855,0.049587168143889394
"cillabel, pro",0.030767767330208227,0.03507923250133316
"cillabel, i_dislikeTimes",0.08398210514971483,0.08028574879485453
"cillabel, i_upTimes",0.03723416079836571,0.043585341197120056
"cillabel, adv_id",0.0,0.0
"cillabel, adv_prim_id",0.0,0.0
"cillabel, age",0.1305929875868414,0.0518954523555396
"cillabel, app_score",0.0,0.0
"cillabel, app_second_class",0.0,0.0
"cillabel, city",0.013127453575971136,0.010882954433111375
"cillabel, city_rank",0.14982047404089266,0.09324555049349205
"cillabel, creat_type_cd",0.0,0.0
"cillabel, device_name",0.0068832745183630825,0.008653529670581112
"cillabel, emui_dev",0.1118430527871874,0.0561189106290588
"cillabel, gender",0.07865976831575407,0.12185381184750232
"cillabel, hispace_app_tags",0.0,0.0
"cillabel, inter_type_cd",0.0,0.0
"cillabel, residence",0.027585688770804452,0.0261889242094518
"cillabel, series_dev",0.08579102085102092,0.10371566247867836
"cillabel, series_group",0.1410962436165341,0.29234409411076645
"cillabel, site_id",0.0,0.0
"cillabel, spread_app_id",0.0,0.0
"cillabel, task_id",0.0,0.0
"cillabel, u_feedLifeCycle_2",0.12057624569188238,0.14710421499255566
"cillabel, u_refreshTimes_2",0.03660403025207012,0.052974003203458964
"cillabel, device_size",0.004791331640601658,0.006660564493908163
"cillabel, label_2",0.0012523019706253448,0.3811219231176201
"cillabel, net_type",0.09661489213644314,0.08906831540262718
"cillabel, slot_id",0.014987632626357359,0.011217975693127456
"e_m, cillabel",0.3469757668817899,0.4060172945264786
"e_m, e_m",0.006803446409446876,0.008286067235234267
"e_m, u_browserLifeCycle",0.0614429038179572,0.07125237155138905
"e_m, u_phonePrice",0.07172879842679072,0.08523038202662293
"e_m, e_po",0.03154665008573594,0.03319122949622736
"e_m, e_rn",0.016846516607141395,0.017934716433648516
"e_m, e_section",0.26650236921488524,0.3106986586268944
"e_m, i_cat",0.005689788719982746,0.005856185448343806
"e_m, i_dtype",0.11612674736126252,0.1399902801440606
"e_m, i_regionEntity",0.0034554813937861415,0.0035804066130435274
"e_m, e_pl",0.0023160608568062162,0.0026841425287616304
"e_m, u_browserMode",0.10570719618135253,0.1221751531234658
"e_m, u_feedLifeCycle_1",0.15527919754745895,0.15104148512948168
"e_m, u_refreshTimes_1",0.08229310166943657,0.08275620039396203
"e_m, label_1",0.2657400917118986,0.26767603632191417
"e_m, pro",0.03711543828386807,0.06592682209939793
"e_m, i_dislikeTimes",0.09355457917183675,0.0943736987735279
"e_m, i_upTimes",0.0761661215740669,0.08857848756182801
"e_m, adv_id",0.3469757668817899,0.4060172945264786
"e_m, adv_prim_id",0.3469757668817899,0.4060172945264786
"e_m, age",0.11114721238599926,0.1206543090353428
"e_m, app_score",0.3469757668817899,0.4060172945264786
"e_m, app_second_class",0.3469757668817899,0.4060172945264786
"e_m, city",0.01022551812812387,0.01056347126402657
"e_m, city_rank",0.17508880088974063,0.1893450477388965
"e_m, creat_type_cd",0.3469757668817899,0.4060172945264786
"e_m, device_name",0.007587291245334068,0.009745841527131587
"e_m, emui_dev",0.08038782665010774,0.0787547479132272
"e_m, gender",0.20655940006644835,0.22900046565146953
"e_m, hispace_app_tags",0.3469757668817899,0.4060172945264786
"e_m, inter_type_cd",0.3469757668817899,0.4060172945264786
"e_m, residence",0.031838956230241994,0.03257422309109624
"e_m, series_dev",0.08633024310085397,0.08376613630778518
"e_m, series_group",0.17266048620170793,0.19227942166857165
"e_m, site_id",0.3469757668817899,0.4060172945264786
"e_m, spread_app_id",0.3469757668817899,0.4060172945264786
"e_m, task_id",0.3469757668817899,0.4060172945264786
"e_m, u_feedLifeCycle_2",0.15172574927581584,0.1673042939809279
"e_m, u_refreshTimes_2",0.06676795332623661,0.08785782181766805
"e_m, device_size",0.006826884053653651,0.006073123870696541
"e_m, label_2",0.1964995140988306,0.37615944192193657
"e_m, net_type",0.18406863324507872,0.15778672887814282
"e_m, slot_id",0.03095351423758716,0.015402776426270661
"u_browserLifeCycle, cillabel",0.9906946673285846,0.9906831222508284
"u_browserLifeCycle, e_m",0.019558096789771474,0.02045968636336833
"u_browserLifeCycle, u_browserLifeCycle",0.1651157778880974,0.1651138537084714
"u_browserLifeCycle, u_phonePrice",0.19829103708259752,0.19946290008345852
"u_browserLifeCycle, e_po",0.035457487597183104,0.03842369805633369
"u_browserLifeCycle, e_rn",0.01875781740371649,0.01993216962856978
"u_browserLifeCycle, e_section",0.49855003537033404,0.4954105944203417
"u_browserLifeCycle, i_cat",0.004758053434915766,0.004858568346384635
"u_browserLifeCycle, i_dtype",0.1984297156257123,0.1992959737979349
"u_browserLifeCycle, i_regionEntity",0.002757174880465032,0.003001363348383654
"u_browserLifeCycle, e_pl",0.0024113207505406103,0.0026326157517005066
"u_browserLifeCycle, u_browserMode",0.16593664876869318,0.16555908933680671
"u_browserLifeCycle, u_feedLifeCycle_1",0.16610362573757168,0.16554861562045747
"u_browserLifeCycle, u_refreshTimes_1",0.09980885155748817,0.09927315216430203
"u_browserLifeCycle, label_1",0.4957766567573609,0.4964074266936292
"u_browserLifeCycle, pro",0.0584991946857402,0.09032304680205383
"u_browserLifeCycle, i_dislikeTimes",0.09945485579646429,0.09954586243973061
"u_browserLifeCycle, i_upTimes",0.09935684911535513,0.0995174220198491
"u_browserLifeCycle, adv_id",0.9906946673285846,0.9906831222508284
"u_browserLifeCycle, adv_prim_id",0.9906946673285846,0.9906831222508284
"u_browserLifeCycle, age",0.141879712608193,0.1423691772649095
"u_browserLifeCycle, app_score",0.9906946673285846,0.9906831222508284
"u_browserLifeCycle, app_second_class",0.9906946673285846,0.9906831222508284
"u_browserLifeCycle, city",0.012330436226853713,0.011934661657002526
"u_browserLifeCycle, city_rank",0.24938233834004872,0.25060546299721476
"u_browserLifeCycle, creat_type_cd",0.9906946673285846,0.9906831222508284
"u_browserLifeCycle, device_name",0.021679012707746664,0.022278325151223296
"u_browserLifeCycle, emui_dev",0.14201681094860305,0.12492198723801382
"u_browserLifeCycle, gender",0.3309866706427875,0.3318939388373586
"u_browserLifeCycle, hispace_app_tags",0.9906946673285846,0.9906831222508284
"u_browserLifeCycle, inter_type_cd",0.9906946673285846,0.9906831222508284
"u_browserLifeCycle, residence",0.03825407964874345,0.037130230940180094
"u_browserLifeCycle, series_dev",0.1657083341474418,0.14310719533817667
"u_browserLifeCycle, series_group",0.33217846129584866,0.33391475362660955
"u_browserLifeCycle, site_id",0.9906946673285846,0.9906831222508284
"u_browserLifeCycle, spread_app_id",0.9906946673285846,0.9906831222508284
"u_browserLifeCycle, task_id",0.9906946673285846,0.9906831222508284
"u_browserLifeCycle, u_feedLifeCycle_2",0.1661780093615369,0.1657951105273539
"u_browserLifeCycle, u_refreshTimes_2",0.0995054497472058,0.09926016933589456
"u_browserLifeCycle, device_size",0.006948347611617458,0.005857366230624148
"u_browserLifeCycle, label_2",0.4959100879058006,0.4971157983157518
"u_browserLifeCycle, net_type",0.24789828992911944,0.2480851807013898
"u_browserLifeCycle, slot_id",0.031122952920356765,0.019908147470416897
"u_phonePrice, cillabel",0.5481487467818096,0.5481487467818096
"u_phonePrice, e_m",0.013379256597432363,0.020021366029060846
"u_phonePrice, u_browserLifeCycle",0.0926665666093261,0.09269611856208984
"u_phonePrice, u_phonePrice",0.10962974935636188,0.10962974935636188
"u_phonePrice, e_po",0.023599373508789125,0.027949651600125518
"u_phonePrice, e_rn",0.013795722504239027,0.020678576895939722
"u_phonePrice, e_section",0.37229420487190235,0.3601749481685305
"u_phonePrice, i_cat",0.003236397550542643,0.004724043596631719
"u_phonePrice, i_dtype",0.11670290155502788,0.15222768458356983
"u_phonePrice, i_regionEntity",0.003086684964154909,0.0037407171445116368
"u_phonePrice, e_pl",0.0019709189952370125,0.002444012869314258
"u_phonePrice, u_browserMode",0.127555001587905,0.1181072857620516
"u_phonePrice, u_feedLifeCycle_1",0.18637127309150503,0.162251478559728
"u_phonePrice, u_refreshTimes_1",0.07786687219809964,0.07097498120833338
"u_phonePrice, label_1",0.3319703491789992,0.3213786925078821
"u_phonePrice, pro",0.04690177888743873,0.07585435835296417
"u_phonePrice, i_dislikeTimes",0.09114257039125226,0.09656725915485387
"u_phonePrice, i_upTimes",0.07133548669280708,0.07821801532247717
"u_phonePrice, adv_id",0.5481487467818096,0.5481487467818096
"u_phonePrice, adv_prim_id",0.5481487467818096,0.5481487467818096
"u_phonePrice, age",0.1247083325864006,0.11859401729147406
"u_phonePrice, app_score",0.5481487467818096,0.5481487467818096
"u_phonePrice, app_second_class",0.5481487467818096,0.5481487467818096
"u_phonePrice, city",0.010205550070120735,0.010830850056806113
"u_phonePrice, city_rank",0.18746560240867655,0.18798772568688474
"u_phonePrice, creat_type_cd",0.5481487467818096,0.5481487467818096
"u_phonePrice, device_name",0.014722475925288898,0.02180490285631339
"u_phonePrice, emui_dev",0.1270136554043669,0.10426378980222573
"u_phonePrice, gender",0.20976242557428756,0.3152004929792126
"u_phonePrice, hispace_app_tags",0.5481487467818096,0.5481487467818096
"u_phonePrice, inter_type_cd",0.5481487467818096,0.5481487467818096
"u_phonePrice, residence",0.028456249061870303,0.03446102321439434
"u_phonePrice, series_dev",0.10074247868435506,0.14047415366460267
"u_phonePrice, series_group",0.2545894407535468,0.2988052223039185
"u_phonePrice, site_id",0.5481487467818096,0.5481487467818096
"u_phonePrice, spread_app_id",0.5481487467818096,0.5481487467818096
"u_phonePrice, task_id",0.5481487467818096,0.5481487467818096
"u_phonePrice, u_feedLifeCycle_2",0.16944295662080808,0.17267534411198954
"u_phonePrice, u_refreshTimes_2",0.06482256952543025,0.07056778966080612
"u_phonePrice, device_size",0.006380073831755042,0.005356420361345593
"u_phonePrice, label_2",0.28293273223971716,0.4074723848379254
"u_phonePrice, net_type",0.17489067442877598,0.1978253153308912
"u_phonePrice, slot_id",0.022441402854509185,0.016681845115879185
"e_po, cillabel",0.0,0.0
"e_po, e_m",0.016794707795667406,0.018660464107285266
"e_po, u_browserLifeCycle",0.05559339775486721,0.0434137997174327
"e_po, u_phonePrice",0.12438313681315874,0.17390879856200525
"e_po, e_po",0.0,0.0
"e_po, e_rn",0.013584970270212045,0.017484424031424174
"e_po, e_section",0.2649268783551487,0.16492511682524874
"e_po, i_cat",0.005798957251089702,0.006467430086197026
"e_po, i_dtype",0.08542765289987066,0.08955122303636814
"e_po, i_regionEntity",0.0031718396845007335,0.0040866650229558
"e_po, e_pl",0.003071773736188048,0.003615017557886832
"e_po, u_browserMode",0.06489833165604425,0.07710295126393141
"e_po, u_feedLifeCycle_1",0.12307680810024939,0.13190994164545056
"e_po, u_refreshTimes_1",0.059282992598395756,0.07696714060681163
"e_po, label_1",0.1761683029729773,0.11481048638096622
"e_po, pro",0.03236849548096972,0.03567873517830019
