,Old,New
"cillabel, cillabel",0.0,0.0
"cillabel, e_m",0.007632801958362664,0.009011202002569258
"cillabel, u_phonePrice",0.03468491380451082,0.15726694046360637
"cillabel, e_ch",0.011196493420993507,0.03675850690375063
"cillabel, e_pl",0.0006743462684313143,0.0015715688965946847
"cillabel, e_po",0.005619419605635816,0.012461871893865738
"cillabel, e_rn",0.008930078444818525,0.012599505548142646
"cillabel, e_section",0.08360336326039511,0.014505519261094862
"cillabel, i_cat",0.0019283161200126628,0.0024810707802372617
"cillabel, i_dtype",0.09216581860056508,0.06371670681199855
"cillabel, label_1",0.07417049711111011,0.3630611537595092
"cillabel, pro",0.030361390410989862,0.01980844116460246
"cillabel, u_browserLifeCycle",0.13606022678640933,0.10897977715008576
"cillabel, u_browserMode",0.025704144146370532,0.05118695676929514
"cillabel, u_feedLifeCycle_1",0.12850854863724642,0.10747807272700266
"cillabel, u_refreshTimes_1",0.022233801593198085,0.02518228291195175
"cillabel, i_dislikeTimes",0.03543994330017021,0.07341598073024069
"cillabel, i_regionEntity",0.003824863309452384,0.004787212212944947
"cillabel, i_upTimes",0.04381204367900821,0.07476666608903598
"cillabel, adv_id",0.0,0.0
"cillabel, adv_prim_id",0.0,0.0
"cillabel, age",0.06979242175533223,0.07021327568579203
"cillabel, app_score",0.0,0.0
"cillabel, app_second_class",0.0,0.0
"cillabel, city",0.00785502181878166,0.008855512191186635
"cillabel, city_rank",0.13786485507784285,0.12799521721801516
"cillabel, creat_type_cd",0.0,0.0
"cillabel, device_name",0.009520672942549466,0.010678920297507194
"cillabel, emui_dev",0.030281758477917683,0.013900791931654742
"cillabel, gender",0.13734324547570775,0.13734324547570775
"cillabel, hispace_app_tags",0.0,0.0
"cillabel, inter_type_cd",0.0,0.0
"cillabel, label_2",0.0009011038522189723,0.0009011038522189723
"cillabel, residence",0.027191241023314255,0.033385009617550726
"cillabel, series_dev",0.010244641376230296,0.03778627995118195
"cillabel, series_group",0.12519981369318225,0.08110018839011857
"cillabel, site_id",0.0,0.0
"cillabel, slot_id",0.00613876999324171,0.00613876999324171
"cillabel, spread_app_id",0.0,0.0
"cillabel, task_id",0.0,0.0
"cillabel, u_feedLifeCycle_2",0.061339426511762635,0.061339426511762635
"cillabel, u_refreshTimes_2",0.03692014838521027,0.03523565598627549
"cillabel, device_size",0.002557257295536549,0.003694752403054687
"cillabel, net_type",0.0711605778683472,0.10681659070823296
"e_m, cillabel",0.8668619058346474,0.8000675827889164
"e_m, e_m",0.008177942507874032,0.0075478073848010965
"e_m, u_phonePrice",0.14455676954268976,0.13465870691597204
"e_m, e_ch",0.0683571234652559,0.04643950352339514
"e_m, e_pl",0.002579619461361169,0.002892762383920301
"e_m, e_po",0.031983952663441284,0.03555871028216461
"e_m, e_rn",0.014624887890262967,0.016012067908187547
"e_m, e_section",0.4620570243190766,0.4592377224600135
"e_m, i_cat",0.004706566600423546,0.005546851711528443
"e_m, i_dtype",0.18687662922794712,0.18775287226852896
"e_m, label_1",0.44579779873201814,0.4455400052564391
"e_m, pro",0.04713947800341135,0.0626890038511462
"e_m, u_browserLifeCycle",0.19678252287623765,0.17408181272058265
"e_m, u_browserMode",0.1330122576176224,0.13365555841620272
"e_m, u_feedLifeCycle_1",0.14464304870405023,0.12902734421094414
"e_m, u_refreshTimes_1",0.10201044046814489,0.09256626867913192
"e_m, i_dislikeTimes",0.09566456409101148,0.09705789592250505
"e_m, i_regionEntity",0.0032302892751209806,0.0033039244626391516
"e_m, i_upTimes",0.09448960244156233,0.10190639783735074
"e_m, adv_id",0.8668619058346474,0.8000675827889164
"e_m, adv_prim_id",0.8668619058346474,0.8000675827889164
"e_m, age",0.1146549053840955,0.11435571074566343
"e_m, app_score",0.8668619058346474,0.8000675827889164
"e_m, app_second_class",0.8668619058346474,0.8000675827889164
"e_m, city",0.00790723485407554,0.007754036509850611
"e_m, city_rank",0.22330479837801306,0.21009799504392881
"e_m, creat_type_cd",0.8668619058346474,0.8000675827889164
"e_m, device_name",0.00903479809641808,0.008248119410194986
"e_m, emui_dev",0.048842644739806276,0.04059472854246455
"e_m, gender",0.29920402493053994,0.27693925058196295
"e_m, hispace_app_tags",0.8668619058346474,0.8000675827889164
"e_m, inter_type_cd",0.8668619058346474,0.8000675827889164
"e_m, label_2",0.4334309529173237,0.4000337913944582
"e_m, residence",0.027795128577962534,0.027532946609596758
"e_m, series_dev",0.04882387174288506,0.05796833263605057
"e_m, series_group",0.12547871142149136,0.11593666527210121
"e_m, site_id",0.8668619058346474,0.8000675827889164
"e_m, slot_id",0.4335999098896147,0.40020274836674924
"e_m, spread_app_id",0.8668619058346474,0.8000675827889164
"e_m, task_id",0.8668619058346474,0.8000675827889164
"e_m, u_feedLifeCycle_2",0.12510861519647287,0.11669294886235641
"e_m, u_refreshTimes_2",0.08956127506195088,0.08362243748592024
"e_m, device_size",0.009153822512766816,0.00773001253458562
"e_m, net_type",0.23061515982078046,0.23305244236689945
"u_phonePrice, cillabel",0.2220094615904483,0.6776864158594278
"u_phonePrice, e_m",0.009628094942126214,0.009695519492734998
"u_phonePrice, u_phonePrice",0.03700157693174137,0.11294773597657128
"u_phonePrice, e_ch",0.02567544012485714,0.045704739340388836
"u_phonePrice, e_pl",0.0018504275770594195,0.003028200542570414
"u_phonePrice, e_po",0.02089638441470882,0.03469101733212077
"u_phonePrice, e_rn",0.009974195713036971,0.015765246650607037
"u_phonePrice, e_section",0.2008211524420744,0.3920388250742902
"u_phonePrice, i_cat",0.004042525626449944,0.005243394656812069
"u_phonePrice, i_dtype",0.0987714473418095,0.1612723140143624
"u_phonePrice, label_1",0.1814350116434345,0.41764567617143394
"u_phonePrice, pro",0.03148349049449614,0.0647394782637136
"u_phonePrice, u_browserLifeCycle",0.18039472514221808,0.1753010171498655
"u_phonePrice, u_browserMode",0.07062774886927325,0.12286143067451438
"u_phonePrice, u_feedLifeCycle_1",0.14476857053544226,0.14144042958361283
"u_phonePrice, u_refreshTimes_1",0.08262124972240475,0.09314751728890733
"u_phonePrice, i_dislikeTimes",0.07262924195599008,0.09720115599763615
"u_phonePrice, i_regionEntity",0.0038893237878161887,0.0038584445676276492
"u_phonePrice, i_upTimes",0.051893043420947575,0.09165477089232099
"u_phonePrice, adv_id",0.2220094615904483,0.6776864158594278
"u_phonePrice, adv_prim_id",0.2220094615904483,0.6776864158594278
"u_phonePrice, age",0.09896785948075604,0.12252645906466651
"u_phonePrice, app_score",0.2220094615904483,0.6776864158594278
"u_phonePrice, app_second_class",0.2220094615904483,0.6776864158594278
"u_phonePrice, city",0.010074387915691903,0.008571961216401103
"u_phonePrice, city_rank",0.199143794323155,0.22941458902911543
"u_phonePrice, creat_type_cd",0.2220094615904483,0.6776864158594278
"u_phonePrice, device_name",0.010631021498597688,0.010595103775566071
"u_phonePrice, emui_dev",0.05038236955355449,0.049790122920705185
"u_phonePrice, gender",0.1957272659007284,0.3127393557107457
"u_phonePrice, hispace_app_tags",0.2220094615904483,0.6776864158594278
"u_phonePrice, inter_type_cd",0.2220094615904483,0.6776864158594278
"u_phonePrice, label_2",0.11190583464744311,0.3388432079297139
"u_phonePrice, residence",0.03285711213245021,0.03128233320078002
"u_phonePrice, series_dev",0.038769107698415406,0.07171914289470593
"u_phonePrice, series_group",0.10746005077846346,0.13751440075705065
"u_phonePrice, site_id",0.2220094615904483,0.6776864158594278
