,Old,New
"cillabel, cillabel",0.0,0.0
"cillabel, e_m",0.009861913957231683,0.009254448633786268
"cillabel, u_phonePrice",0.11667028340342428,0.032463013284657075
"cillabel, e_ch",0.008895821896193205,0.03233826495541808
"cillabel, e_pl",0.0012763272370756756,0.00153863308940443
"cillabel, e_po",0.008221039695497461,0.009809781434617637
"cillabel, e_rn",0.005227412289411799,0.010622831875114935
"cillabel, e_section",0.12116835979526094,0.023548877752973818
"cillabel, i_cat",0.0016998730062883502,0.0020720728487080317
"cillabel, i_dtype",0.1206685255040962,0.1262474936491188
"cillabel, i_upTimes",0.03156783440862922,0.020587159518713625
"cillabel, label",0.11532671337024313,0.023149017963268757
"cillabel, pro",0.03314844880130921,0.01512718576284449
"cillabel, u_browserLifeCycle",0.15091460761929393,0.05882936384106057
"cillabel, u_browserMode",0.017394987371749993,0.03770213115001243
"cillabel, u_feedLifeCycle_1",0.14509316334325517,0.07795913477721161
"cillabel, u_refreshTimes_1",0.02311168775497517,0.04128916525324336
"cillabel, i_dislikeTimes",0.06314936792281209,0.07211001201902878
"cillabel, i_regionEntity",0.00456441148923193,0.003901021789794486
"cillabel, adv_id",0.0,0.0
"cillabel, adv_prim_id",0.0,0.0
"cillabel, age",0.07279981953182774,0.07632564192220814
"cillabel, app_score",0.0,0.0
"cillabel, app_second_class",0.0,0.0
"cillabel, city",0.009162199181868187,0.0084006699320562
"cillabel, city_rank",0.24626171164832047,0.15554362100165203
"cillabel, creat_type_cd",0.0,0.0
"cillabel, device_name",0.010559221004712708,0.009610388965854968
"cillabel, emui_dev",0.056858783863221934,0.017643228231973115
"cillabel, gender",0.14362001915281408,0.1489608121375674
"cillabel, hispace_app_tags",0.0,0.0
"cillabel, inter_type_cd",0.0,0.0
"cillabel, net_type",0.0,0.0
"cillabel, residence",0.01758991628120709,0.014986692626108045
"cillabel, series_dev",0.04978080468588158,0.04141079724922301
"cillabel, series_group",0.1890877776290403,0.10220183101973147
"cillabel, site_id",0.0,0.0
"cillabel, slot_id",0.00371042867292968,0.00371042867292968
"cillabel, spread_app_id",0.0,0.0
"cillabel, task_id",0.0,0.0
"cillabel, u_feedLifeCycle_2",0.051697887649573136,0.04211540989461077
"cillabel, u_refreshTimes_2",0.07701789693558787,0.01340984920584873
"cillabel, device_size",0.004682849900424264,0.006220471931103364
"e_m, cillabel",0.8531617589010816,0.8339780532091261
"e_m, e_m",0.008048695838689446,0.007722019011195646
"e_m, u_phonePrice",0.14219362648351358,0.138996342201521
"e_m, e_ch",0.05387765618889569,0.03917594148524915
"e_m, e_pl",0.0027543612193727677,0.0025989403506375135
"e_m, e_po",0.03662757147007562,0.0358480494827784
"e_m, e_rn",0.017501252530264938,0.016195835280859376
"e_m, e_section",0.4506418491379413,0.43181470161812785
"e_m, i_cat",0.005053471362349455,0.004597605389111586
"e_m, i_dtype",0.18907581379437383,0.185150816833141
"e_m, i_upTimes",0.09652984012382448,0.09463605594338995
"e_m, label",0.45472547373155253,0.43443505872652477
"e_m, pro",0.04747937853310084,0.05844718372072914
"e_m, u_browserLifeCycle",0.14388662704364927,0.1314121522401756
"e_m, u_browserMode",0.13271116925494442,0.12868719709667506
"e_m, u_feedLifeCycle_1",0.14332406495112743,0.13751940290865963
