,Old,New
"cillabel, cillabel",0.0,0.0
"cillabel, e_m",0.009129418879069356,0.009476898540749675
"cillabel, u_phonePrice",0.04689918147754381,0.06662837208078368
"cillabel, e_ch",0.013176772556684958,0.029620680673085646
"cillabel, e_pl",0.0008568582164320914,0.001545480894225002
"cillabel, e_po",0.008941942153874784,0.008016554173157761
"cillabel, e_rn",0.0035932255046622345,0.010262401514001086
"cillabel, e_section",0.2231089639084786,0.02878267279380041
"cillabel, i_cat",0.0018415440041602363,0.0023512047480966987
"cillabel, i_dislikeTimes",0.07232821781313113,0.06856153724228799
"cillabel, i_dtype",0.06843725996438418,0.080438489072809
"cillabel, i_regionEntity",0.0040930904515466375,0.004402816645428072
"cillabel, i_upTimes",0.029371266179723212,0.0478291727941064
"cillabel, label",0.16510182581402122,0.36404595839889153
"cillabel, pro",0.02982034778171972,0.04430748086027629
"cillabel, u_browserLifeCycle",0.08763810454978412,0.1074620260473999
"cillabel, u_browserMode",0.1163854307061504,0.03961554255304174
"cillabel, u_feedLifeCycle_1",0.14317092937575354,0.13237789860574575
"cillabel, u_refreshTimes_1",0.036616915912200544,0.027220321007464306
"cillabel, adv_id",0.0,0.0
"cillabel, adv_prim_id",0.0,0.0
"cillabel, age",0.11062700650784935,0.08702385356444109
"cillabel, app_score",0.0,0.0
"cillabel, app_second_class",0.0,0.0
"cillabel, city",0.007420106043498628,0.009537362178143648
"cillabel, city_rank",0.17897599966560218,0.15761549726659582
"cillabel, creat_type_cd",0.0,0.0
"cillabel, device_name",0.010821992379893208,0.01045990870133736
"cillabel, emui_dev",0.030458581063961487,0.06327575987902401
"cillabel, gender",0.14941712060208942,0.1390812032894279
"cillabel, hispace_app_tags",0.0,0.0
"cillabel, inter_type_cd",0.0,0.0
"cillabel, net_type",0.0,0.0
"cillabel, residence",0.027124410102275592,0.015371551337430506
"cillabel, series_dev",0.015551632697882498,0.022424666332293005
"cillabel, series_group",0.06399441017662383,0.0889923468529111
"cillabel, site_id",0.0,0.0
"cillabel, slot_id",0.00371042867292968,0.00371042867292968
"cillabel, spread_app_id",0.0,0.0
"cillabel, task_id",0.0,0.0
"cillabel, u_feedLifeCycle_2",0.051697887649573136,0.051697887649573136
"cillabel, u_refreshTimes_2",0.04193823246674704,0.02168815324933309
"cillabel, device_size",0.0029906755378536084,0.006590652045129168
"e_m, cillabel",0.8339780532091261,0.8339780532091261
"e_m, e_m",0.007867717483104962,0.007722019011195646
"e_m, u_phonePrice",0.138996342201521,0.138996342201521
"e_m, e_ch",0.056187358534994125,0.0430794085961055
"e_m, e_pl",0.002585505925050805,0.0027074749187117482
"e_m, e_po",0.03551898250721967,0.03741045276136458
"e_m, e_rn",0.016012153245910273,0.017506509853750733
"e_m, e_section",0.4578815424201072,0.4481149618869679
"e_m, i_cat",0.0046536001180855005,0.0049748648242862615
"e_m, i_dislikeTimes",0.09639538535725478,0.09625509855003814
"e_m, i_dtype",0.18525397656999457,0.18525073901563993
"e_m, i_regionEntity",0.0029994373704279385,0.003283515111430467
"e_m, i_upTimes",0.09386900618131375,0.09596905344596193
"e_m, label",0.44856669868906385,0.45743357630939535
"e_m, pro",0.05524648953289377,0.049832806800559765
"e_m, u_browserLifeCycle",0.1403393300020081,0.1396725148836936
"e_m, u_browserMode",0.1328219367725847,0.1376213157297866
"e_m, u_feedLifeCycle_1",0.1439180220772435,0.13819962131322364
"e_m, u_refreshTimes_1",0.09983217119713525,0.09760234379797021
"e_m, adv_id",0.8339780532091261,0.8339780532091261
"e_m, adv_prim_id",0.8339780532091261,0.8339780532091261
"e_m, age",0.10989184495144866,0.10989184495144866
"e_m, app_score",0.8339780532091261,0.8339780532091261
"e_m, app_second_class",0.8339780532091261,0.8339780532091261
"e_m, city",0.008268788248262486,0.008424803120871197
"e_m, city_rank",0.2190731822846767,0.2190731822846767
"e_m, creat_type_cd",0.8339780532091261,0.8339780532091261
"e_m, device_name",0.00850998013478701,0.008257208447615117
"e_m, emui_dev",0.040743288710447495,0.04278045314596987
"e_m, gender",0.2904660403673588,0.2904660403673588
"e_m, hispace_app_tags",0.8339780532091261,0.8339780532091261
"e_m, inter_type_cd",0.8339780532091261,0.8339780532091261
"e_m, net_type",0.8339780532091261,0.8339780532091261
"e_m, residence",0.030794107959046437,0.030794107959046437
"e_m, series_dev",0.04074328871044751,0.04074328871044751
"e_m, series_group",0.12222986613134243,0.12222986613134243
"e_m, site_id",0.8339780532091261,0.8339780532091261
"e_m, slot_id",0.4180942606773506,0.4180942606773506
"e_m, spread_app_id",0.8339780532091261,0.8339780532091261
"e_m, task_id",0.8339780532091261,0.8339780532091261
"e_m, u_feedLifeCycle_2",0.11950061464547929,0.11950061464547929
"e_m, u_refreshTimes_2",0.08747138233204388,0.08747138233204388
"e_m, device_size",0.008226648435795712,0.005847335703048998
"u_phonePrice, cillabel",0.37412173363858847,0.0
"u_phonePrice, e_m",0.010375801904026384,0.009155926636543618
"u_phonePrice, u_phonePrice",0.062353622273098055,0.0
"u_phonePrice, e_ch",0.04115578882932894,0.02882427961744099
"u_phonePrice, e_pl",0.0023283887375886415,0.0021412415256339516
"u_phonePrice, e_po",0.022913171288212526,0.019352243512460753
"u_phonePrice, e_rn",0.008819789056462987,0.011906637770246692
"u_phonePrice, e_section",0.345740646692284,0.10770263152462789
"u_phonePrice, i_cat",0.0040717070612213855,0.004347602289135274
"u_phonePrice, i_dislikeTimes",0.07812924722225106,0.07751956507712644
"u_phonePrice, i_dtype",0.1243926292342577,0.0873724596714075
"u_phonePrice, i_regionEntity",0.0038794696359599323,0.004453300411139654
"u_phonePrice, i_upTimes",0.06882318201339148,0.05383296055913784
"u_phonePrice, label",0.23397175779539295,0.26428463584080786
"u_phonePrice, pro",0.032831520011359736,0.04167409035866364
"u_phonePrice, u_browserLifeCycle",0.1171976664987193,0.12966770024561364
"u_phonePrice, u_browserMode",0.11404362957817041,0.04957790474140257
"u_phonePrice, u_feedLifeCycle_1",0.15997461933390966,0.1397012638368138
"u_phonePrice, u_refreshTimes_1",0.07604900566167999,0.05870257288519668
"u_phonePrice, adv_id",0.37412173363858847,0.0
"u_phonePrice, adv_prim_id",0.37412173363858847,0.0
"u_phonePrice, age",0.13791099855475553,0.11387566221196595
"u_phonePrice, app_score",0.37412173363858847,0.0
"u_phonePrice, app_second_class",0.37412173363858847,0.0
"u_phonePrice, city",0.010260329863351045,0.011036183325643463
"u_phonePrice, city_rank",0.22728677400055736,0.21921972181386407
"u_phonePrice, creat_type_cd",0.37412173363858847,0.0
"u_phonePrice, device_name",0.011222806141089768,0.009802520336959103
"u_phonePrice, emui_dev",0.05115096709397974,0.05659166746831307
"u_phonePrice, gender",0.23033604378832134,0.14111794491804686
"u_phonePrice, hispace_app_tags",0.37412173363858847,0.0
"u_phonePrice, inter_type_cd",0.37412173363858847,0.0
"u_phonePrice, net_type",0.37412173363858847,0.0
"u_phonePrice, residence",0.036425705622707916,0.03511920821221594
"u_phonePrice, series_dev",0.046478004282299604,0.032613920663546084
"u_phonePrice, series_group",0.13783132774834297,0.08721324787479162
"u_phonePrice, site_id",0.37412173363858847,0.0
"u_phonePrice, slot_id",0.18911344438304253,0.003710428672929665
"u_phonePrice, spread_app_id",0.37412173363858847,0.0
"u_phonePrice, task_id",0.37412173363858847,0.0
"u_phonePrice, u_feedLifeCycle_2",0.05816012360576978,0.018563421263350206
"u_phonePrice, u_refreshTimes_2",0.08895577253636462,0.06672074027843601
"u_phonePrice, device_size",0.006456533591557266,0.005808733211423615
"e_ch, cillabel",0.8733717533749112,0.0
"e_ch, e_m",0.009427731254574951,0.013663507811189812
"e_ch, u_phonePrice",0.16155603060284882,0.11085394891372016
"e_ch, e_ch",0.05458573458593195,0.0
"e_ch, e_pl",0.002535415383869991,0.004381914583685932
"e_ch, e_po",0.03690202065170506,0.03408282351828159
"e_ch, e_rn",0.015599864827264887,0.009181608054284583
"e_ch, e_section",0.4800307325107446,0.25677803410693045
"e_ch, i_cat",0.004522187817487489,0.006972108251777524
"e_ch, i_dislikeTimes",0.09819698019246892,0.06695704543370821
"e_ch, i_dtype",0.1885711629825645,0.17286026947816238
"e_ch, i_regionEntity",0.0028007390105429125,0.0038956873765125526
"e_ch, i_upTimes",0.09911841595824561,0.06654365831601122
"e_ch, label",0.45719369553973105,0.1308532589056194
"e_ch, pro",0.056257572045473214,0.057276510893317076
"e_ch, u_browserLifeCycle",0.1330060460235748,0.09216172098318803
"e_ch, u_browserMode",0.13889138289175199,0.10620651008261862
"e_ch, u_feedLifeCycle_1",0.13573259997374124,0.13053812137417597
"e_ch, u_refreshTimes_1",0.09535647595545226,0.055648498707587236
"e_ch, adv_id",0.8733717533749112,0.0
"e_ch, adv_prim_id",0.8733717533749112,0.0
"e_ch, age",0.12087317249141145,0.16059568795936616
"e_ch, app_score",0.8733717533749112,0.0
"e_ch, app_second_class",0.8733717533749112,0.0
"e_ch, city",0.00923666015439675,0.011973808169618095
"e_ch, city_rank",0.23298515344920442,0.14674632367602428
"e_ch, creat_type_cd",0.8733717533749112,0.0
"e_ch, device_name",0.01019715380825475,0.014628475452162708
"e_ch, emui_dev",0.04640377738469665,0.06636165380977492
"e_ch, gender",0.3045972474408569,0.1491757919079151
"e_ch, hispace_app_tags",0.8733717533749112,0.0
"e_ch, inter_type_cd",0.8733717533749112,0.0
"e_ch, net_type",0.8733717533749112,0.0
"e_ch, residence",0.03446791692440838,0.037750123842622746
"e_ch, series_dev",0.046649942089678376,0.05008469767156667
"e_ch, series_group",0.13852403224320406,0.14162552272804227
"e_ch, site_id",0.8733717533749112,0.0
"e_ch, slot_id",0.436764821978369,0.003710428672929642
"e_ch, spread_app_id",0.8733717533749112,0.0
"e_ch, task_id",0.8733717533749112,0.0
"e_ch, u_feedLifeCycle_2",0.12981989195773047,0.04950997530140185
"e_ch, u_refreshTimes_2",0.09469015050674032,0.057365902032705605
"e_ch, device_size",0.0080625352697337,0.005058854155108213
"e_pl, cillabel",0.41019973158601086,0.5328017683745164
"e_pl, e_m",0.0054933117711557615,0.00617978376787357
"e_pl, u_phonePrice",0.09034166690904255,0.10470996377288315
"e_pl, e_ch",0.03439639400071189,0.03035865084890109
"e_pl, e_pl",0.0010332486941712989,0.0014021099167750477
"e_pl, e_po",0.04859911093957568,0.04762071038616392
"e_pl, e_rn",0.015983282065061097,0.01689076791212263
"e_pl, e_section",0.30928659772111255,0.3538985816162733
"e_pl, i_cat",0.0062749066412127776,0.006299336016451277
"e_pl, i_dislikeTimes",0.0926544038314781,0.0939251598642141
"e_pl, i_dtype",0.17475307436507903,0.1827030867608747
"e_pl, i_regionEntity",0.002020078203194998,0.0024562293617147518
"e_pl, i_upTimes",0.10703075680833883,0.10583010973395436
"e_pl, label",0.27007239421677265,0.3173403331491277
"e_pl, pro",0.03117323863809027,0.033121704553481304
"e_pl, u_browserLifeCycle",0.0680613668061367,0.08316510467769647
"e_pl, u_browserMode",0.1141624092599067,0.118096516257091
"e_pl, u_feedLifeCycle_1",0.0686884179739631,0.08094711793298674
"e_pl, u_refreshTimes_1",0.055360648403989354,0.0656522196784295
"e_pl, adv_id",0.41019973158601086,0.5328017683745164
"e_pl, adv_prim_id",0.41019973158601086,0.5328017683745164
"e_pl, age",0.06869833065334845,0.0818284387252967
"e_pl, app_score",0.41019973158601086,0.5328017683745164
"e_pl, app_second_class",0.41019973158601086,0.5328017683745164
"e_pl, city",0.0046269840133990655,0.0058137745133817215
"e_pl, city_rank",0.12309939212125998,0.1489204231467593
"e_pl, creat_type_cd",0.41019973158601086,0.5328017683745164
"e_pl, device_name",0.005941745385127669,0.006608085613171728
"e_pl, emui_dev",0.02657779946300056,0.03311820741559435
"e_pl, gender",0.16715349596063261,0.2057577432172838
