,Old,New
"cillabel, cillabel",0.0,0.0
"cillabel, e_m",0.006989021398538909,0.008142652140488654
"cillabel, u_phonePrice",0.12357869811829411,0.10566704545298974
"cillabel, e_ch",0.009662664287713932,0.029351090824630877
"cillabel, e_pl",0.0015898914938501539,0.0014922794219890604
"cillabel, e_po",0.025986722277991946,0.010227524084748372
"cillabel, e_rn",0.016379594546575366,0.017476996520392814
"cillabel, e_section",0.07166121683539615,0.21769164141724734
"cillabel, i_cat",0.0023010540486356566,0.0024813310580185195
"cillabel, i_dtype",0.029295527350899637,0.027768748247743974
"cillabel, i_upTimes",0.0225020594305842,0.027729169148016115
"cillabel, label_1",0.07448465998894849,0.2351346543227143
"cillabel, pro",0.015206891709592689,0.01449385479175508
"cillabel, u_browserLifeCycle",0.14387355482870723,0.06499680560195728
"cillabel, u_browserMode",0.09280603130824512,0.025999302787771194
"cillabel, u_feedLifeCycle_1",0.1591101062435718,0.04810200815835272
"cillabel, u_refreshTimes_1",0.019821825086946295,0.03276946266022132
"cillabel, i_dislikeTimes",0.060678998417306826,0.06381415418642469
"cillabel, i_regionEntity",0.0027967263705968764,0.005256458411628329
"cillabel, adv_id",0.0,0.0
"cillabel, adv_prim_id",0.0,0.0
"cillabel, age",0.040978782907342505,0.02514210431546207
"cillabel, app_score",0.0,0.0
"cillabel, app_second_class",0.0,0.0
"cillabel, city",0.007309927838149675,0.00785019779132352
"cillabel, city_rank",0.2312215304155253,0.16248679525803045
"cillabel, creat_type_cd",0.038239753629394684,0.06620463669909873
"cillabel, device_name",0.00821171938817011,0.008945799452467661
"cillabel, emui_dev",0.013511284929255811,0.040075643419763926
"cillabel, gender",0.05832257391395074,0.11025823543216409
"cillabel, hispace_app_tags",0.0,0.0
"cillabel, inter_type_cd",0.0,0.0
"cillabel, net_type",0.0,0.0
"cillabel, residence",0.022662526188399975,0.026516461328393068
"cillabel, series_dev",0.02592130375756979,0.023903567462085183
"cillabel, series_group",0.06069522272591508,0.054402718590377555
"cillabel, site_id",0.0,0.0
"cillabel, spread_app_id",0.0,0.0
"cillabel, task_id",0.0,0.0
"cillabel, u_feedLifeCycle_2",0.018904219461069658,0.024703432357459584
"cillabel, u_refreshTimes_2",0.04388851580040166,0.023359320942834248
"cillabel, device_size",0.004364965236119117,0.005181228282278789
"cillabel, label_2",0.029304745882076766,0.061855475112398396
"cillabel, slot_id",0.014837891071070603,0.006469027679214316
"e_m, cillabel",0.7797253413670331,0.7797253413670331
"e_m, e_m",0.007570148945310998,0.007720052884822118
"e_m, u_phonePrice",0.13564476092352767,0.1364831094671855
"e_m, e_ch",0.05661897744217083,0.04837841899092342
"e_m, e_pl",0.0028720465263954754,0.0030951554551447253
"e_m, e_po",0.042559807156426745,0.0359867645168322
"e_m, e_rn",0.025129174716404246,0.02745438494478531
"e_m, e_section",0.4249706561289565,0.4274608400845734
"e_m, i_cat",0.005662349305162672,0.005503606035708227
"e_m, i_dtype",0.17750420595484956,0.17610731014228803
"e_m, i_upTimes",0.09528822202224917,0.09578564255625174
"e_m, label_1",0.42131930044211435,0.4303902613030513
"e_m, pro",0.10383304315505303,0.13909364390016993
"e_m, u_browserLifeCycle",0.1271402860608229,0.12276086302121306
"e_m, u_browserMode",0.1294650658886349,0.12982127785970995
"e_m, u_feedLifeCycle_1",0.1203004160308828,0.10978815695696247
"e_m, u_refreshTimes_1",0.10112745673409235,0.09734684684878353
"e_m, i_dislikeTimes",0.09539451204402885,0.0953334115836561
"e_m, i_regionEntity",0.003934753876009983,0.0038452779471770324
"e_m, adv_id",0.7797253413670331,0.7797253413670331
"e_m, adv_prim_id",0.7797253413670331,0.7797253413670331
"e_m, age",0.11012591781107763,0.11012265738096169
"e_m, app_score",0.7797253413670331,0.7797253413670331
"e_m, app_second_class",0.7797253413670331,0.7797253413670331
"e_m, city",0.007933936217515382,0.007842862426144931
"e_m, city_rank",0.22615321413200828,0.22615321413200828
"e_m, creat_type_cd",0.38986267068351654,0.38986267068351654
"e_m, device_name",0.008568696975911626,0.008530233870325121
"e_m, emui_dev",0.04050041081419464,0.04050041081419464
"e_m, gender",0.27592367985184607,0.27592367985184607
"e_m, hispace_app_tags",0.7797253413670331,0.7797253413670331
"e_m, inter_type_cd",0.7797253413670331,0.7797253413670331
"e_m, net_type",0.7797253413670331,0.7797253413670331
"e_m, residence",0.030248531719637782,0.031465035960382075
"e_m, series_dev",0.03962139885493697,0.03601826789353685
"e_m, series_group",0.11320399672839129,0.11392258119438373
"e_m, site_id",0.7797253413670331,0.7797253413670331
"e_m, spread_app_id",0.7797253413670331,0.7797253413670331
"e_m, task_id",0.7797253413670331,0.7797253413670331
"e_m, u_feedLifeCycle_2",0.10418541413983332,0.10418541413983332
"e_m, u_refreshTimes_2",0.08949358999439205,0.08999659912058675
"e_m, device_size",0.009253257420488136,0.006335938875228768
"e_m, label_2",0.3980789545756876,0.3968895496693924
"e_m, slot_id",0.02754938046811751,0.018342380704444952
"u_phonePrice, cillabel",0.19699518760514886,0.19699518760514886
"u_phonePrice, e_m",0.010557740211316733,0.010025618584905676
"u_phonePrice, u_phonePrice",0.032832531267524806,0.032832531267524806
"u_phonePrice, e_ch",0.028586390870932052,0.04643676467876723
"u_phonePrice, e_pl",0.003022142969839085,0.003316095781571864
"u_phonePrice, e_po",0.0359561362616002,0.027696343677896758
"u_phonePrice, e_rn",0.01760975756782459,0.020515908013612687
"u_phonePrice, e_section",0.1911703716660184,0.20695478975172615
"u_phonePrice, i_cat",0.005862364972275224,0.005749366668232139
"u_phonePrice, i_dtype",0.10413259389335504,0.09372968100613091
"u_phonePrice, i_upTimes",0.061436358833476916,0.06879337235109233
"u_phonePrice, label_1",0.13989508319466917,0.28383071095550283
"u_phonePrice, pro",0.03606242202137973,0.06150963972286899
"u_phonePrice, u_browserLifeCycle",0.11590378629639579,0.09688599730276361
