,Old,New
"cillabel, cillabel",0.00014853875004641837,0.00014853875004641837
"cillabel, e_m",0.00872695162712661,0.00975843158362925
"cillabel, u_browserLifeCycle",0.06631017366655526,0.06631017366655526
"cillabel, u_phonePrice",0.05868334573981155,0.046194322748458264
"cillabel, e_ch",0.009174925796111457,0.014578312958171382
"cillabel, e_pl",0.0011487610372900498,0.0030308152411540907
"cillabel, e_po",0.014475329239067112,0.03489513334309884
"cillabel, e_rn",0.004713350445919983,0.004505380459693068
"cillabel, e_section",0.22323894907909822,0.08015340814064943
"cillabel, i_cat",0.0017090408536868968,0.00293400204617781
"cillabel, i_dislikeTimes",0.07951861734461098,0.048624774085683956
"cillabel, i_dtype",0.09774133271000472,0.05852337405212314
"cillabel, i_regionEntity",0.00303338367625291,0.0049945191105864985
"cillabel, i_upTimes",0.04753357106724013,0.04744746488747771
"cillabel, label_1",0.04571742290199416,0.09193627240889923
"cillabel, pro",0.02219530770608454,0.04348443986791218
"cillabel, u_browserMode",0.050098325476533014,0.12469652564114275
"cillabel, u_feedLifeCycle_1",0.0524681290131978,0.16603998391388622
"cillabel, u_refreshTimes_1",0.036695943489942574,0.016426989714249975
"cillabel, adv_id",0.00029707750009283675,0.00029707750009283675
"cillabel, adv_prim_id",0.00029707750009283675,0.00029707750009283675
"cillabel, age",0.036895854459144055,0.09222699792297039
"cillabel, app_score",0.00029707750009283675,0.00029707750009283675
"cillabel, app_second_class",0.00029707750009283675,0.00029707750009283675
"cillabel, city",0.006169004967621934,0.006748696522166551
"cillabel, city_rank",0.23405793226971985,0.22292343804663725
"cillabel, creat_type_cd",0.06294329533216976,0.06294329533216976
"cillabel, device_name",0.008819791538053477,0.011066897797445432
"cillabel, emui_dev",0.021554581612299253,0.029347815768393463
"cillabel, gender",0.16953222671964546,0.16953222671964546
"cillabel, hispace_app_tags",0.00029707750009283675,0.00029707750009283675
"cillabel, inter_type_cd",0.00029707750009283675,0.00029707750009283675
"cillabel, label_2",0.0021909465631846543,0.0021909465631846543
"cillabel, net_type",0.00029707750009283675,0.00029707750009283675
"cillabel, residence",0.015635706558309398,0.023069530572786476
"cillabel, series_dev",0.016070718077087025,0.03309775608764568
"cillabel, series_group",0.03265567628132228,0.04155878095954996
"cillabel, site_id",0.00029707750009283675,0.00029707750009283675
"cillabel, spread_app_id",0.00029707750009283675,0.00029707750009283675
"cillabel, task_id",0.00029707750009283675,0.00029707750009283675
"cillabel, u_feedLifeCycle_2",0.07808682089940212,0.07808682089940212
"cillabel, u_refreshTimes_2",0.025479141476841896,0.03060853142920802
"cillabel, device_size",0.012209572756918427,0.009265404778554618
"cillabel, slot_id",0.007990723584164394,0.010154336042490273
"e_m, cillabel",0.4373909168554347,0.4373909168554347
"e_m, e_m",0.009208229828535495,0.009208229828535495
"e_m, u_browserLifeCycle",0.14594551103519127,0.14594551103519127
"e_m, u_phonePrice",0.1763006424300939,0.17513461324222954
"e_m, e_ch",0.05681117217704169,0.05403155283428683
"e_m, e_pl",0.0026950183906861787,0.0033162965808500693
"e_m, e_po",0.0385560795672571,0.04804047005762628
"e_m, e_rn",0.014393220456386554,0.015553835299091323
"e_m, e_section",0.46830471899356746,0.4537765977199302
"e_m, i_cat",0.0048841828383824285,0.005272851232405153
"e_m, i_dislikeTimes",0.09798389592384912,0.0983112381942639
"e_m, i_dtype",0.1854155577836368,0.1904098431678364
"e_m, i_regionEntity",0.003069884220566978,0.0032426042477164464
"e_m, i_upTimes",0.09483751511175478,0.09996967333853218
"e_m, label_1",0.44922522600583426,0.4526396573706165
"e_m, pro",0.03931696931436986,0.03878728425778072
"e_m, u_browserMode",0.13405958172195315,0.14021792756613954
"e_m, u_feedLifeCycle_1",0.15662238699020603,0.15390801325295733
"e_m, u_refreshTimes_1",0.1020326290120935,0.09351455060838995
"e_m, adv_id",0.8747818337108694,0.8747818337108694
"e_m, adv_prim_id",0.8747818337108694,0.8747818337108694
"e_m, age",0.11496899253592781,0.11498291804374465
"e_m, app_score",0.8747818337108694,0.8747818337108694
"e_m, app_second_class",0.8747818337108694,0.8747818337108694
"e_m, city",0.00724214126210568,0.007300502732936166
"e_m, city_rank",0.22890749749340858,0.22890749749340858
"e_m, creat_type_cd",0.4395818634186193,0.4395818634186193
"e_m, device_name",0.009368212549470085,0.009612987183635891
"e_m, emui_dev",0.04729786514635957,0.05617317761521036
"e_m, gender",0.30105091165657843,0.30105091165657843
"e_m, hispace_app_tags",0.8747818337108694,0.8747818337108694
"e_m, inter_type_cd",0.8747818337108694,0.8747818337108694
"e_m, label_2",0.4373909168554347,0.4373909168554347
"e_m, net_type",0.8747818337108694,0.8747818337108694
"e_m, residence",0.028742248133981952,0.029673011108063134
"e_m, series_dev",0.05286231986946067,0.05617317761521036
"e_m, series_group",0.12837991968297588,0.1283958345490523
"e_m, site_id",0.8747818337108694,0.8747818337108694
"e_m, spread_app_id",0.8747818337108694,0.8747818337108694
"e_m, task_id",0.8747818337108694,0.8747818337108694
"e_m, u_feedLifeCycle_2",0.17513461324222954,0.17513461324222954
"e_m, u_refreshTimes_2",0.08950945077797168,0.08952059118422517
"e_m, device_size",0.016889681095555834,0.013088468221270542
"e_m, slot_id",0.022677928604624732,0.020827247370657824
"u_browserLifeCycle, cillabel",0.49944297968732587,0.49944297968732587
"u_browserLifeCycle, e_m",0.010533176664257442,0.010533633982738735
"u_browserLifeCycle, u_browserLifeCycle",0.1664809932291086,0.1664809932291086
"u_browserLifeCycle, u_phonePrice",0.2000323580264624,0.2000452317246382
