,Old,New
"cillabel, cillabel",0.0,0.0
"cillabel, e_m",0.0073577433050479035,0.007905390195645129
"cillabel, u_phonePrice",0.06268951607804457,0.07676368307971736
"cillabel, e_ch",0.014562864332410257,0.039316420161973835
"cillabel, e_pl",0.001800932966859903,0.0017030986174419952
"cillabel, e_po",0.006274128739133861,0.008168916723887153
"cillabel, e_rn",0.007993654706092982,0.022938193567678927
"cillabel, e_section",0.025165964872349275,0.008168870578332973
"cillabel, i_cat",0.0020199278127981,0.002388785780404167
"cillabel, i_dislikeTimes",0.06827415500170707,0.0752834075353844
"cillabel, i_dtype",0.08478320245817685,0.051750725408111264
"cillabel, i_regionEntity",0.005217248952679247,0.004364368965390256
"cillabel, i_upTimes",0.032852509388869924,0.039601302412120405
"cillabel, label_1",0.050239937786882155,0.3383419717810707
"cillabel, pro",0.07524890420076491,0.041296843011242625
"cillabel, u_browserLifeCycle",0.1718578107810781,0.1177936795357388
"cillabel, u_browserMode",0.05306242446904788,0.07109141882548753
"cillabel, u_feedLifeCycle_1",0.14824907059671485,0.05693360023921856
"cillabel, u_refreshTimes_1",0.038192595121581116,0.0176427005116619
"cillabel, adv_id",0.0,0.0
"cillabel, adv_prim_id",0.0,0.0
"cillabel, age",0.08634156519100186,0.02268520056703657
"cillabel, app_score",0.0,0.0
"cillabel, app_second_class",0.0,0.0
"cillabel, city",0.010617027539280115,0.008630487629299848
"cillabel, city_rank",0.2011546413262016,0.26054804305933954
"cillabel, creat_type_cd",0.0,0.0
"cillabel, device_name",0.007902761327644047,0.008498294460318514
"cillabel, emui_dev",0.012988022940225058,0.023646310939818817
"cillabel, gender",0.11167507555353237,0.1218921892189219
"cillabel, hispace_app_tags",0.0,0.0
"cillabel, inter_type_cd",0.0,0.0
"cillabel, label_2",0.0011551155115511371,0.0011551155115511371
"cillabel, net_type",0.0,0.0
"cillabel, residence",0.02145397873120645,0.02529389180528791
"cillabel, series_dev",0.04080807506037962,0.009697644698814784
"cillabel, series_group",0.05020051266210365,0.025285337737992394
"cillabel, site_id",0.0,0.0
"cillabel, slot_id",0.0006600660066006419,0.0006600660066006419
"cillabel, spread_app_id",0.0,0.0
"cillabel, task_id",0.0,0.0
"cillabel, u_feedLifeCycle_2",0.0376944837340877,0.0376944837340877
"cillabel, u_refreshTimes_2",0.025432457038807338,0.04199836090991649
"cillabel, device_size",0.0043037242968960296,0.007630675256570385
"e_m, cillabel",0.7018151815181518,0.7018151815181518
"e_m, e_m",0.008066841166875298,0.00816064164555992
"e_m, u_phonePrice",0.11696919691969196,0.11696919691969196
"e_m, e_ch",0.04640934133095852,0.04455791913777847
"e_m, e_pl",0.002925955690807178,0.002790691583001038
"e_m, e_po",0.04008200957458383,0.03843231049295406
"e_m, e_rn",0.02246346063177747,0.019722132183456455
"e_m, e_section",0.4099233851956624,0.3797894075121798
"e_m, i_cat",0.005523504789503342,0.004903356614731239
"e_m, i_dislikeTimes",0.09657441458431557,0.0980910144585887
"e_m, i_dtype",0.17323330190161873,0.16333136885117083
"e_m, i_regionEntity",0.0037390657908596948,0.0033495031138786003
"e_m, i_upTimes",0.09566819896275341,0.09103675546126042
"e_m, label_1",0.40024064906490653,0.4074949905704856
"e_m, pro",0.08043850813652796,0.06564190857861295
"e_m, u_browserLifeCycle",0.1316720198805595,0.12268854117554613
"e_m, u_browserMode",0.11903953660672191,0.12976429020453067
